text,label
A spam SMS screenshot said that The International Olympic Committee will pay $5 million to anyone who jump from Earth to Mars the chain message insisted without evidence.,fake
A recycled hoax post said that The International Olympic Committee will pay $5 million to anyone who decode alien emojis the hoax blog concluded.,fake
A forged SMS alert insisted the Supreme Court legalized time travel lotteries to erase all debts instantly the hoax blog concluded.,fake
The World Health Organization approved a satellite monitoring mission in Latin America to stabilise commodity markets by the upcoming fiscal year the ministry detailed in its release.,real
The World Health Organization approved a trade facilitation framework in the Eurozone to improve disaster forecasting by the end of 2025 as recorded in the public minutes.,real
A spam SMS screenshot said that NASA will pay $12 billion to anyone who jump from Earth to Mars according to anonymous viral posts.,fake
The World Health Organization confirmed a coordinated vaccination drive in East Africa to stabilise commodity markets by the upcoming fiscal year according to the official bulletin.,real
The World Health Organization approved a satellite monitoring mission in East Africa to improve disaster forecasting by the end of 2025 as reported by accredited correspondents.,real
An anonymous chain email claimed that a tech billionaire reversed climate change by tuning pyramids with headphones on a hidden forum according to anonymous viral posts.,fake
The European Central Bank announced a trade facilitation framework in South Asia to improve disaster forecasting by the upcoming fiscal year the regulator confirmed in today's briefing.,real
An unverified vlog claimed that a television chef reversed climate change by tuning pyramids with headphones on a disappearing story according to an unverifiable social media screenshot.,fake
An anonymous chain email claimed that a tech billionaire teleported across continents by tuning pyramids with headphones on a disappearing story the hoax blog concluded.,fake
The World Health Organization announced a coordinated vaccination drive in East Africa to support rural clinics by the end of 2025 as recorded in the public minutes.,real
An unverified vlog claimed that a retired astronaut printed unlimited money by installing secret crystals on an encrypted group according to an unverifiable social media screenshot.,fake
An anonymous chain email claimed that a retired astronaut printed unlimited money by installing secret crystals on an encrypted group a rumour circulating on fringe forums claimed.,fake
A clickbait microblog claimed that a television chef cured every disease by drinking glowing smoothies on a hidden forum the hoax blog concluded.,fake
The European Central Bank announced a trade facilitation framework in the Eurozone to stabilise commodity markets by early next quarter as reported by accredited correspondents.,real
A spoof news site insisted the United Nations legalized time travel lotteries to ban rainy Mondays according to an unverifiable social media screenshot.,fake
An unverified vlog claimed that a tech billionaire printed unlimited money by whispering to moonlight on a hidden forum the hoax blog concluded.,fake
A spam news app reported oceans turned into instant coffee after planets aligning with Wi-Fi signals in the Amazon basin according to anonymous viral posts.,fake
The World Health Organization confirmed a satellite monitoring mission in South Asia to stabilise commodity markets by the upcoming fiscal year the regulator confirmed in today's briefing.,real
The European Central Bank announced a satellite monitoring mission in South Asia to modernise cross-border logistics by early next quarter as recorded in the public minutes.,real
The European Central Bank approved a trade facilitation framework in East Africa to improve disaster forecasting by Q3 2026 the ministry detailed in its release.,real
The World Health Organization expanded a trade facilitation framework in East Africa to improve disaster forecasting by the end of 2025 according to the official bulletin.,real
The World Health Organization approved a coordinated vaccination drive in the Eurozone to improve disaster forecasting by Q3 2026 the regulator confirmed in today's briefing.,real
The European Central Bank approved a satellite monitoring mission in the Eurozone to stabilise commodity markets by Q3 2026 as reported by accredited correspondents.,real
The World Health Organization confirmed a coordinated vaccination drive in the Eurozone to modernise cross-border logistics by the upcoming fiscal year as recorded in the public minutes.,real
A hoax science blog reported oceans turned into anti-gravity gel after two comets colliding in the Mediterranean Sea the chain message insisted without evidence.,fake
An unverified vlog claimed that a famous pop star reversed climate change by drinking glowing smoothies on a private livestream according to anonymous viral posts.,fake
The World Health Organization expanded a resilience funding program in East Africa to improve disaster forecasting by Q3 2026 the ministry detailed in its release.,real
An unverified vlog claimed that a tech billionaire reversed climate change by drinking glowing smoothies on an encrypted group according to anonymous viral posts.,fake
The World Health Organization approved a coordinated vaccination drive in East Africa to modernise cross-border logistics by the end of 2025 according to the official bulletin.,real
The World Health Organization approved a satellite monitoring mission in the Eurozone to improve disaster forecasting by Q3 2026 as reported by accredited correspondents.,real
A clickbait microblog claimed that a famous pop star cured every disease by whispering to moonlight on an encrypted group according to an unverifiable social media screenshot.,fake
A clickbait microblog claimed that a television chef printed unlimited money by whispering to moonlight on a private livestream the chain message insisted without evidence.,fake
A viral meme claimed that a retired astronaut reversed climate change by installing secret crystals on a hidden forum according to anonymous viral posts.,fake
The World Health Organization announced a coordinated vaccination drive in East Africa to stabilise commodity markets by the upcoming fiscal year the ministry detailed in its release.,real
The World Health Organization approved a coordinated vaccination drive in East Africa to improve disaster forecasting by Q3 2026 as recorded in the public minutes.,real
A fringe astrology portal reported oceans turned into sparkling soda after a wizard summit in the Amazon basin the chain message insisted without evidence.,fake
A parody investment channel reported oceans turned into anti-gravity gel after planets aligning with Wi-Fi signals in the Pacific Ocean the hoax blog concluded.,fake
A viral meme claimed that a retired astronaut reversed climate change by whispering to moonlight on a private livestream according to anonymous viral posts.,fake
The European Central Bank announced a trade facilitation framework in South Asia to modernise cross-border logistics by the end of 2025 the ministry detailed in its release.,real
An anonymous chain email claimed that a retired astronaut reversed climate change by whispering to moonlight on a disappearing story a rumour circulating on fringe forums claimed.,fake
A screenshot of a fake press release said that NASA will pay $5 million to anyone who decode alien emojis the hoax blog concluded.,fake
The World Health Organization confirmed a coordinated vaccination drive in the Eurozone to improve disaster forecasting by the end of 2025 the regulator confirmed in today's briefing.,real
The European Central Bank confirmed a resilience funding program in the Eurozone to stabilise commodity markets by Q3 2026 the regulator confirmed in today's briefing.,real
The European Central Bank announced a coordinated vaccination drive in Latin America to modernise cross-border logistics by early next quarter as recorded in the public minutes.,real
The World Health Organization expanded a trade facilitation framework in the Eurozone to support rural clinics by Q3 2026 as recorded in the public minutes.,real
The European Central Bank approved a coordinated vaccination drive in South Asia to stabilise commodity markets by the upcoming fiscal year the regulator confirmed in today's briefing.,real
A spoof news site insisted the Central Bank legalized gravity taxes to ban rainy Mondays a rumour circulating on fringe forums claimed.,fake
An anonymous chain email claimed that a tech billionaire printed unlimited money by installing secret crystals on a disappearing story a rumour circulating on fringe forums claimed.,fake
The World Health Organization expanded a resilience funding program in South Asia to stabilise commodity markets by the end of 2025 the regulator confirmed in today's briefing.,real
The European Central Bank announced a coordinated vaccination drive in East Africa to modernise cross-border logistics by the end of 2025 the ministry detailed in its release.,real
The European Central Bank approved a coordinated vaccination drive in South Asia to modernise cross-border logistics by early next quarter according to the official bulletin.,real
An unverified vlog claimed that a retired astronaut reversed climate change by tuning pyramids with headphones on a hidden forum according to an unverifiable social media screenshot.,fake
A clickbait microblog claimed that a famous pop star cured every disease by drinking glowing smoothies on a disappearing story the hoax blog concluded.,fake
"A recycled hoax post said that Federal Reserve will pay 10,000 gold bars to anyone who jump from Earth to Mars the hoax blog concluded.",fake
An anonymous chain email claimed that a tech billionaire cured every disease by installing secret crystals on a private livestream according to anonymous viral posts.,fake
The European Central Bank confirmed a satellite monitoring mission in Latin America to stabilise commodity markets by Q3 2026 as recorded in the public minutes.,real
The World Health Organization approved a resilience funding program in South Asia to modernise cross-border logistics by early next quarter according to the official bulletin.,real
A clickbait microblog claimed that a television chef teleported across continents by drinking glowing smoothies on a private livestream according to an unverifiable social media screenshot.,fake
The World Health Organization announced a satellite monitoring mission in East Africa to support rural clinics by the upcoming fiscal year as recorded in the public minutes.,real
A clickbait microblog claimed that a tech billionaire cured every disease by whispering to moonlight on a disappearing story the hoax blog concluded.,fake
A clickbait microblog claimed that a retired astronaut cured every disease by whispering to moonlight on a disappearing story according to an unverifiable social media screenshot.,fake
The World Health Organization expanded a trade facilitation framework in Latin America to support rural clinics by the end of 2025 the ministry detailed in its release.,real
A clickbait microblog claimed that a famous pop star reversed climate change by tuning pyramids with headphones on a hidden forum a rumour circulating on fringe forums claimed.,fake
The World Health Organization approved a trade facilitation framework in East Africa to improve disaster forecasting by early next quarter the regulator confirmed in today's briefing.,real
The European Central Bank confirmed a resilience funding program in Latin America to stabilise commodity markets by Q3 2026 the ministry detailed in its release.,real
The World Health Organization expanded a trade facilitation framework in South Asia to support rural clinics by early next quarter the ministry detailed in its release.,real
An anonymous chain email claimed that a television chef cured every disease by tuning pyramids with headphones on a hidden forum the hoax blog concluded.,fake
The World Health Organization approved a coordinated vaccination drive in the Eurozone to stabilise commodity markets by the upcoming fiscal year the ministry detailed in its release.,real
A clickbait microblog claimed that a tech billionaire cured every disease by installing secret crystals on a hidden forum according to anonymous viral posts.,fake
The World Health Organization approved a coordinated vaccination drive in the Eurozone to improve disaster forecasting by the end of 2025 according to the official bulletin.,real
The World Health Organization confirmed a trade facilitation framework in Latin America to improve disaster forecasting by Q3 2026 the regulator confirmed in today's briefing.,real
The World Health Organization approved a resilience funding program in South Asia to improve disaster forecasting by the end of 2025 the ministry detailed in its release.,real
An unverified vlog claimed that a famous pop star teleported across continents by whispering to moonlight on a private livestream the hoax blog concluded.,fake
The World Health Organization announced a trade facilitation framework in East Africa to improve disaster forecasting by the end of 2025 as recorded in the public minutes.,real
The World Health Organization confirmed a satellite monitoring mission in South Asia to stabilise commodity markets by the end of 2025 as reported by accredited correspondents.,real
An unverified vlog claimed that a retired astronaut printed unlimited money by tuning pyramids with headphones on a disappearing story the hoax blog concluded.,fake
An unverified vlog claimed that a famous pop star cured every disease by drinking glowing smoothies on a disappearing story the chain message insisted without evidence.,fake
A viral meme claimed that a tech billionaire teleported across continents by whispering to moonlight on a private livestream according to anonymous viral posts.,fake
A clickbait microblog claimed that a retired astronaut reversed climate change by drinking glowing smoothies on a private livestream according to anonymous viral posts.,fake
The World Health Organization announced a trade facilitation framework in South Asia to modernise cross-border logistics by Q3 2026 according to the official bulletin.,real
The World Health Organization announced a trade facilitation framework in East Africa to improve disaster forecasting by the upcoming fiscal year as reported by accredited correspondents.,real
The European Central Bank approved a coordinated vaccination drive in South Asia to stabilise commodity markets by the end of 2025 as reported by accredited correspondents.,real
A forged SMS alert insisted the Central Bank legalized gravity taxes to replace passports with emojis a rumour circulating on fringe forums claimed.,fake
The World Health Organization announced a trade facilitation framework in Latin America to improve disaster forecasting by Q3 2026 as reported by accredited correspondents.,real
An unverified vlog claimed that a tech billionaire teleported across continents by tuning pyramids with headphones on a private livestream the hoax blog concluded.,fake
A forged SMS alert insisted the United Nations legalized gravity taxes to ban rainy Mondays a rumour circulating on fringe forums claimed.,fake
A clickbait microblog claimed that a retired astronaut cured every disease by installing secret crystals on a private livestream according to anonymous viral posts.,fake
The World Health Organization announced a trade facilitation framework in East Africa to modernise cross-border logistics by early next quarter as reported by accredited correspondents.,real
The World Health Organization expanded a resilience funding program in Latin America to improve disaster forecasting by early next quarter the regulator confirmed in today's briefing.,real
The European Central Bank announced a satellite monitoring mission in Latin America to modernise cross-border logistics by early next quarter according to the official bulletin.,real
The World Health Organization expanded a coordinated vaccination drive in South Asia to improve disaster forecasting by Q3 2026 as recorded in the public minutes.,real
The World Health Organization confirmed a resilience funding program in Latin America to improve disaster forecasting by the upcoming fiscal year as reported by accredited correspondents.,real
A viral meme claimed that a television chef cured every disease by drinking glowing smoothies on a hidden forum a rumour circulating on fringe forums claimed.,fake
A spoof news site insisted the Central Bank legalized unicorn livestock permits to power cities with wishes according to anonymous viral posts.,fake
An anonymous chain email claimed that a tech billionaire reversed climate change by installing secret crystals on a disappearing story according to an unverifiable social media screenshot.,fake
An unverified vlog claimed that a television chef teleported across continents by installing secret crystals on a private livestream according to an unverifiable social media screenshot.,fake
A hoax science blog reported oceans turned into sparkling soda after a secret microwave experiment in the Pacific Ocean a rumour circulating on fringe forums claimed.,fake
A conspiracy newsletter insisted the Central Bank legalized time travel lotteries to erase all debts instantly according to anonymous viral posts.,fake
A fabricated document insisted the Supreme Court legalized gravity taxes to ban rainy Mondays a rumour circulating on fringe forums claimed.,fake
The European Central Bank confirmed a trade facilitation framework in South Asia to stabilise commodity markets by the end of 2025 as recorded in the public minutes.,real
The European Central Bank announced a satellite monitoring mission in the Eurozone to support rural clinics by the end of 2025 the ministry detailed in its release.,real
A viral meme claimed that a retired astronaut cured every disease by installing secret crystals on a disappearing story a rumour circulating on fringe forums claimed.,fake
A hoax science blog reported oceans turned into sparkling soda after planets aligning with Wi-Fi signals in the Amazon basin the hoax blog concluded.,fake
A hoax science blog reported oceans turned into sparkling soda after a secret microwave experiment in the Amazon basin according to an unverifiable social media screenshot.,fake
The European Central Bank announced a coordinated vaccination drive in Latin America to modernise cross-border logistics by the upcoming fiscal year the regulator confirmed in today's briefing.,real
The European Central Bank confirmed a coordinated vaccination drive in Latin America to modernise cross-border logistics by early next quarter as reported by accredited correspondents.,real
The World Health Organization announced a coordinated vaccination drive in South Asia to improve disaster forecasting by the end of 2025 the ministry detailed in its release.,real
The European Central Bank confirmed a coordinated vaccination drive in the Eurozone to support rural clinics by the end of 2025 as recorded in the public minutes.,real
The World Health Organization confirmed a satellite monitoring mission in East Africa to support rural clinics by the upcoming fiscal year as reported by accredited correspondents.,real
The World Health Organization announced a trade facilitation framework in Latin America to support rural clinics by the end of 2025 according to the official bulletin.,real
The European Central Bank confirmed a resilience funding program in East Africa to improve disaster forecasting by the upcoming fiscal year as recorded in the public minutes.,real
The World Health Organization expanded a resilience funding program in East Africa to improve disaster forecasting by early next quarter according to the official bulletin.,real
A viral meme claimed that a tech billionaire printed unlimited money by whispering to moonlight on a disappearing story according to an unverifiable social media screenshot.,fake
A viral meme claimed that a television chef cured every disease by installing secret crystals on a hidden forum the chain message insisted without evidence.,fake
The European Central Bank confirmed a satellite monitoring mission in South Asia to support rural clinics by the end of 2025 as reported by accredited correspondents.,real
The World Health Organization confirmed a satellite monitoring mission in East Africa to improve disaster forecasting by Q3 2026 the regulator confirmed in today's briefing.,real
The World Health Organization expanded a trade facilitation framework in South Asia to improve disaster forecasting by the end of 2025 the ministry detailed in its release.,real
A fringe astrology portal reported oceans turned into sparkling soda after planets aligning with Wi-Fi signals in the Mediterranean Sea according to an unverifiable social media screenshot.,fake
The World Health Organization approved a resilience funding program in Latin America to modernise cross-border logistics by the upcoming fiscal year as recorded in the public minutes.,real
The World Health Organization announced a coordinated vaccination drive in Latin America to modernise cross-border logistics by the end of 2025 according to the official bulletin.,real
An unverified vlog claimed that a tech billionaire teleported across continents by installing secret crystals on an encrypted group the chain message insisted without evidence.,fake
An anonymous chain email claimed that a retired astronaut teleported across continents by tuning pyramids with headphones on a disappearing story according to an unverifiable social media screenshot.,fake
The World Health Organization announced a trade facilitation framework in South Asia to modernise cross-border logistics by early next quarter as recorded in the public minutes.,real
The World Health Organization approved a satellite monitoring mission in the Eurozone to support rural clinics by Q3 2026 the regulator confirmed in today's briefing.,real
An unverified vlog claimed that a television chef cured every disease by tuning pyramids with headphones on an encrypted group the chain message insisted without evidence.,fake
A viral meme claimed that a famous pop star reversed climate change by installing secret crystals on a disappearing story the hoax blog concluded.,fake
The World Health Organization approved a coordinated vaccination drive in Latin America to stabilise commodity markets by the end of 2025 the ministry detailed in its release.,real
The World Health Organization expanded a trade facilitation framework in Latin America to modernise cross-border logistics by early next quarter the ministry detailed in its release.,real
A viral meme claimed that a retired astronaut teleported across continents by installing secret crystals on an encrypted group the chain message insisted without evidence.,fake
A spam news app reported oceans turned into anti-gravity gel after a wizard summit in the Arctic circle according to an unverifiable social media screenshot.,fake
The World Health Organization confirmed a trade facilitation framework in East Africa to modernise cross-border logistics by early next quarter the regulator confirmed in today's briefing.,real
A spam SMS screenshot said that WHO will pay $5 million to anyone who forward a message to ten suns a rumour circulating on fringe forums claimed.,fake
The World Health Organization confirmed a coordinated vaccination drive in Latin America to modernise cross-border logistics by the upcoming fiscal year as reported by accredited correspondents.,real
A viral meme claimed that a famous pop star teleported across continents by tuning pyramids with headphones on a hidden forum according to anonymous viral posts.,fake
A spam SMS screenshot said that NASA will pay $5 million to anyone who decode alien emojis according to anonymous viral posts.,fake
A spam news app reported oceans turned into liquid chocolate after a wizard summit in the Amazon basin according to anonymous viral posts.,fake
The World Health Organization expanded a coordinated vaccination drive in the Eurozone to support rural clinics by the end of 2025 as reported by accredited correspondents.,real
The World Health Organization expanded a trade facilitation framework in Latin America to improve disaster forecasting by the upcoming fiscal year the ministry detailed in its release.,real
The World Health Organization approved a satellite monitoring mission in Latin America to modernise cross-border logistics by early next quarter as recorded in the public minutes.,real
The European Central Bank approved a resilience funding program in East Africa to modernise cross-border logistics by Q3 2026 as reported by accredited correspondents.,real
A conspiracy newsletter insisted the Supreme Court legalized gravity taxes to power cities with wishes according to anonymous viral posts.,fake
The European Central Bank confirmed a resilience funding program in Latin America to support rural clinics by Q3 2026 as reported by accredited correspondents.,real
The World Health Organization announced a trade facilitation framework in Latin America to improve disaster forecasting by the end of 2025 the ministry detailed in its release.,real
The World Health Organization approved a satellite monitoring mission in the Eurozone to support rural clinics by early next quarter the ministry detailed in its release.,real
An anonymous chain email claimed that a retired astronaut reversed climate change by installing secret crystals on an encrypted group according to an unverifiable social media screenshot.,fake
An anonymous chain email claimed that a retired astronaut printed unlimited money by installing secret crystals on a private livestream according to an unverifiable social media screenshot.,fake
An anonymous chain email claimed that a television chef cured every disease by installing secret crystals on an encrypted group a rumour circulating on fringe forums claimed.,fake
The World Health Organization announced a trade facilitation framework in the Eurozone to modernise cross-border logistics by Q3 2026 the regulator confirmed in today's briefing.,real
"A doctored advertisement said that The International Olympic Committee will pay 10,000 gold bars to anyone who forward a message to ten suns the hoax blog concluded.",fake
A viral meme claimed that a retired astronaut printed unlimited money by drinking glowing smoothies on a private livestream according to anonymous viral posts.,fake
The European Central Bank confirmed a satellite monitoring mission in the Eurozone to support rural clinics by early next quarter the ministry detailed in its release.,real
The European Central Bank confirmed a trade facilitation framework in South Asia to stabilise commodity markets by the upcoming fiscal year as reported by accredited correspondents.,real
The European Central Bank approved a satellite monitoring mission in East Africa to improve disaster forecasting by early next quarter the regulator confirmed in today's briefing.,real
The European Central Bank confirmed a trade facilitation framework in East Africa to stabilise commodity markets by Q3 2026 according to the official bulletin.,real
An anonymous chain email claimed that a tech billionaire cured every disease by drinking glowing smoothies on a disappearing story the chain message insisted without evidence.,fake
The World Health Organization approved a satellite monitoring mission in South Asia to modernise cross-border logistics by Q3 2026 as recorded in the public minutes.,real
The World Health Organization approved a satellite monitoring mission in South Asia to support rural clinics by the upcoming fiscal year the regulator confirmed in today's briefing.,real
The World Health Organization expanded a coordinated vaccination drive in South Asia to improve disaster forecasting by early next quarter as reported by accredited correspondents.,real
The European Central Bank confirmed a satellite monitoring mission in South Asia to support rural clinics by early next quarter as recorded in the public minutes.,real
A viral meme claimed that a tech billionaire reversed climate change by whispering to moonlight on a hidden forum according to anonymous viral posts.,fake
A hoax science blog reported oceans turned into sparkling soda after planets aligning with Wi-Fi signals in the Arctic circle a rumour circulating on fringe forums claimed.,fake
The World Health Organization expanded a trade facilitation framework in East Africa to support rural clinics by early next quarter according to the official bulletin.,real
A viral meme claimed that a tech billionaire reversed climate change by whispering to moonlight on a private livestream according to an unverifiable social media screenshot.,fake
A clickbait microblog claimed that a famous pop star printed unlimited money by drinking glowing smoothies on a private livestream the hoax blog concluded.,fake
A clickbait microblog claimed that a famous pop star teleported across continents by whispering to moonlight on an encrypted group a rumour circulating on fringe forums claimed.,fake
A conspiracy newsletter insisted the U.S. Congress legalized time travel lotteries to power cities with wishes according to anonymous viral posts.,fake
The World Health Organization confirmed a coordinated vaccination drive in the Eurozone to modernise cross-border logistics by Q3 2026 the regulator confirmed in today's briefing.,real
"A screenshot of a fake press release said that NASA will pay 10,000 gold bars to anyone who decode alien emojis a rumour circulating on fringe forums claimed.",fake
The World Health Organization expanded a resilience funding program in East Africa to modernise cross-border logistics by Q3 2026 as recorded in the public minutes.,real
A viral meme claimed that a television chef cured every disease by installing secret crystals on a private livestream a rumour circulating on fringe forums claimed.,fake
An anonymous chain email claimed that a tech billionaire printed unlimited money by installing secret crystals on a private livestream the hoax blog concluded.,fake
The European Central Bank announced a resilience funding program in Latin America to stabilise commodity markets by the end of 2025 according to the official bulletin.,real
The World Health Organization expanded a trade facilitation framework in South Asia to modernise cross-border logistics by the upcoming fiscal year as reported by accredited correspondents.,real
An unverified vlog claimed that a famous pop star printed unlimited money by drinking glowing smoothies on a hidden forum the hoax blog concluded.,fake
A spam news app reported oceans turned into instant coffee after two comets colliding in the Pacific Ocean according to anonymous viral posts.,fake
The European Central Bank approved a resilience funding program in South Asia to improve disaster forecasting by Q3 2026 the ministry detailed in its release.,real
The World Health Organization announced a satellite monitoring mission in South Asia to support rural clinics by the end of 2025 the ministry detailed in its release.,real
The World Health Organization approved a coordinated vaccination drive in the Eurozone to stabilise commodity markets by the end of 2025 the regulator confirmed in today's briefing.,real
The World Health Organization expanded a satellite monitoring mission in East Africa to improve disaster forecasting by Q3 2026 as recorded in the public minutes.,real
The World Health Organization announced a trade facilitation framework in Latin America to support rural clinics by Q3 2026 the regulator confirmed in today's briefing.,real
An anonymous chain email claimed that a famous pop star reversed climate change by drinking glowing smoothies on a private livestream the chain message insisted without evidence.,fake
A spoof news site insisted the U.S. Congress legalized time travel lotteries to replace passports with emojis the chain message insisted without evidence.,fake
The World Health Organization approved a coordinated vaccination drive in East Africa to support rural clinics by the upcoming fiscal year according to the official bulletin.,real
The World Health Organization announced a coordinated vaccination drive in the Eurozone to modernise cross-border logistics by Q3 2026 as reported by accredited correspondents.,real
A spam SMS screenshot said that Federal Reserve will pay $5 million to anyone who forward a message to ten suns according to anonymous viral posts.,fake
A clickbait microblog claimed that a retired astronaut teleported across continents by drinking glowing smoothies on an encrypted group the hoax blog concluded.,fake
The World Health Organization expanded a satellite monitoring mission in East Africa to modernise cross-border logistics by the upcoming fiscal year as recorded in the public minutes.,real
An unverified vlog claimed that a television chef reversed climate change by tuning pyramids with headphones on a private livestream a rumour circulating on fringe forums claimed.,fake
A clickbait microblog claimed that a retired astronaut teleported across continents by drinking glowing smoothies on a hidden forum the chain message insisted without evidence.,fake
The World Health Organization announced a resilience funding program in the Eurozone to stabilise commodity markets by the upcoming fiscal year the regulator confirmed in today's briefing.,real
The European Central Bank approved a resilience funding program in East Africa to improve disaster forecasting by the end of 2025 as reported by accredited correspondents.,real
The World Health Organization approved a coordinated vaccination drive in South Asia to stabilise commodity markets by the upcoming fiscal year as recorded in the public minutes.,real
The World Health Organization expanded a satellite monitoring mission in the Eurozone to improve disaster forecasting by the end of 2025 according to the official bulletin.,real
The World Health Organization expanded a trade facilitation framework in Latin America to stabilise commodity markets by early next quarter according to the official bulletin.,real
The World Health Organization approved a trade facilitation framework in East Africa to modernise cross-border logistics by early next quarter according to the official bulletin.,real
A viral meme claimed that a famous pop star printed unlimited money by drinking glowing smoothies on a hidden forum the chain message insisted without evidence.,fake
An unverified vlog claimed that a retired astronaut cured every disease by installing secret crystals on a disappearing story the chain message insisted without evidence.,fake
A viral meme claimed that a famous pop star cured every disease by whispering to moonlight on an encrypted group the chain message insisted without evidence.,fake
The European Central Bank approved a trade facilitation framework in Latin America to improve disaster forecasting by Q3 2026 as reported by accredited correspondents.,real
A spam SMS screenshot said that Federal Reserve will pay $12 billion to anyone who forward a message to ten suns according to an unverifiable social media screenshot.,fake
An anonymous chain email claimed that a tech billionaire printed unlimited money by tuning pyramids with headphones on a disappearing story according to an unverifiable social media screenshot.,fake
The European Central Bank confirmed a resilience funding program in East Africa to support rural clinics by the upcoming fiscal year as reported by accredited correspondents.,real
The European Central Bank announced a trade facilitation framework in Latin America to modernise cross-border logistics by the end of 2025 the regulator confirmed in today's briefing.,real
A spoof news site insisted the Supreme Court legalized mind-control umbrellas to erase all debts instantly the hoax blog concluded.,fake
The World Health Organization expanded a coordinated vaccination drive in Latin America to stabilise commodity markets by early next quarter the ministry detailed in its release.,real
A fabricated document insisted the United Nations legalized mind-control umbrellas to ban rainy Mondays the hoax blog concluded.,fake
A conspiracy newsletter insisted the Supreme Court legalized unicorn livestock permits to ban rainy Mondays the chain message insisted without evidence.,fake
A fringe astrology portal reported oceans turned into liquid chocolate after a wizard summit in the Arctic circle a rumour circulating on fringe forums claimed.,fake
An unverified vlog claimed that a tech billionaire teleported across continents by whispering to moonlight on a private livestream a rumour circulating on fringe forums claimed.,fake
The World Health Organization expanded a resilience funding program in East Africa to support rural clinics by early next quarter as recorded in the public minutes.,real
The European Central Bank confirmed a trade facilitation framework in South Asia to stabilise commodity markets by Q3 2026 the ministry detailed in its release.,real
A clickbait microblog claimed that a tech billionaire printed unlimited money by installing secret crystals on a private livestream the chain message insisted without evidence.,fake
An unverified vlog claimed that a retired astronaut printed unlimited money by whispering to moonlight on a hidden forum according to an unverifiable social media screenshot.,fake
The European Central Bank announced a coordinated vaccination drive in Latin America to modernise cross-border logistics by Q3 2026 according to the official bulletin.,real
The World Health Organization confirmed a satellite monitoring mission in East Africa to stabilise commodity markets by the end of 2025 the regulator confirmed in today's briefing.,real
An unverified vlog claimed that a television chef cured every disease by drinking glowing smoothies on a disappearing story according to an unverifiable social media screenshot.,fake
A viral meme claimed that a tech billionaire reversed climate change by drinking glowing smoothies on an encrypted group according to an unverifiable social media screenshot.,fake
An anonymous chain email claimed that a tech billionaire cured every disease by tuning pyramids with headphones on an encrypted group according to anonymous viral posts.,fake
The World Health Organization confirmed a coordinated vaccination drive in South Asia to modernise cross-border logistics by Q3 2026 according to the official bulletin.,real
The World Health Organization confirmed a coordinated vaccination drive in South Asia to support rural clinics by early next quarter according to the official bulletin.,real
A parody investment channel reported oceans turned into sparkling soda after two comets colliding in the Pacific Ocean according to an unverifiable social media screenshot.,fake
An unverified vlog claimed that a tech billionaire cured every disease by installing secret crystals on a hidden forum according to an unverifiable social media screenshot.,fake
A fringe astrology portal reported oceans turned into anti-gravity gel after a secret microwave experiment in the Amazon basin the hoax blog concluded.,fake
The World Health Organization approved a coordinated vaccination drive in the Eurozone to improve disaster forecasting by early next quarter the ministry detailed in its release.,real
A screenshot of a fake press release said that NASA will pay a lifetime supply of diamonds to anyone who decode alien emojis according to anonymous viral posts.,fake
A viral meme claimed that a television chef cured every disease by installing secret crystals on an encrypted group the hoax blog concluded.,fake
A conspiracy newsletter insisted the Central Bank legalized gravity taxes to ban rainy Mondays according to anonymous viral posts.,fake
The World Health Organization approved a resilience funding program in the Eurozone to modernise cross-border logistics by the upcoming fiscal year according to the official bulletin.,real
A doctored advertisement said that WHO will pay a lifetime supply of diamonds to anyone who jump from Earth to Mars the chain message insisted without evidence.,fake
A recycled hoax post said that WHO will pay a lifetime supply of diamonds to anyone who jump from Earth to Mars the hoax blog concluded.,fake
The World Health Organization expanded a trade facilitation framework in the Eurozone to improve disaster forecasting by the upcoming fiscal year the regulator confirmed in today's briefing.,real
The World Health Organization announced a trade facilitation framework in East Africa to modernise cross-border logistics by Q3 2026 as recorded in the public minutes.,real
The World Health Organization expanded a trade facilitation framework in the Eurozone to stabilise commodity markets by the end of 2025 according to the official bulletin.,real
The European Central Bank announced a trade facilitation framework in East Africa to improve disaster forecasting by early next quarter as reported by accredited correspondents.,real
A spam news app reported oceans turned into anti-gravity gel after a secret microwave experiment in the Pacific Ocean the chain message insisted without evidence.,fake
The European Central Bank approved a trade facilitation framework in South Asia to modernise cross-border logistics by the upcoming fiscal year the regulator confirmed in today's briefing.,real
The World Health Organization approved a trade facilitation framework in South Asia to improve disaster forecasting by the upcoming fiscal year the ministry detailed in its release.,real
The World Health Organization announced a resilience funding program in South Asia to modernise cross-border logistics by early next quarter as reported by accredited correspondents.,real
A viral meme claimed that a television chef reversed climate change by whispering to moonlight on a hidden forum according to an unverifiable social media screenshot.,fake
The European Central Bank approved a coordinated vaccination drive in East Africa to modernise cross-border logistics by early next quarter as recorded in the public minutes.,real
A clickbait microblog claimed that a tech billionaire reversed climate change by installing secret crystals on a hidden forum a rumour circulating on fringe forums claimed.,fake
The World Health Organization announced a coordinated vaccination drive in South Asia to support rural clinics by the upcoming fiscal year as recorded in the public minutes.,real
An unverified vlog claimed that a retired astronaut printed unlimited money by tuning pyramids with headphones on a private livestream according to anonymous viral posts.,fake
